predicted_class,probability,class_name,created_at,input_data
2,0.7851674650158657,,2026-07-01 18:33:59.020609+00:00,"{'features': [6.2, 2.2, 3.0, 2.4]}"
0,0.6569618216318034,,2026-07-01 18:33:58.933108+00:00,"{'features': [5.6, 3.5, 1.2, 2.3]}"
1,0.829552750971524,,2026-07-01 18:33:58.834642+00:00,"{'features': [7.2, 3.7, 2.6, 2.0]}"
2,0.9436172015042864,,2026-07-01 18:33:58.748889+00:00,"{'features': [6.0, 2.0, 4.1, 2.4]}"
0,0.9774579783940145,,2026-07-01 18:33:58.667065+00:00,"{'features': [4.9, 4.2, 3.0, 1.4]}"
2,0.7137923141361794,,2026-07-01 18:33:58.584662+00:00,"{'features': [4.8, 2.9, 5.9, 1.6]}"
1,0.9688324815159813,,2026-07-01 18:33:58.496733+00:00,"{'features': [7.8, 3.1, 1.2, 1.0]}"
1,0.7892424997676486,,2026-07-01 18:33:58.413466+00:00,"{'features': [4.9, 2.5, 3.0, 1.2]}"
1,0.4896849261314809,,2026-07-01 18:33:58.345978+00:00,"{'features': [4.8, 3.7, 6.4, 1.0]}"
2,0.805296761086794,,2026-07-01 18:33:58.262300+00:00,"{'features': [6.7, 2.5, 3.6, 2.3]}"
1,0.5477381567280603,,2026-07-01 18:33:58.179681+00:00,"{'features': [6.0, 3.0, 5.7, 1.4]}"
0,0.9815317938284023,,2026-07-01 18:33:58.093343+00:00,"{'features': [4.5, 4.1, 3.7, 1.1]}"
1,0.6529096134423789,,2026-07-01 18:33:58.011738+00:00,"{'features': [6.2, 2.8, 1.2, 0.5]}"
0,0.8381994980588384,,2026-07-01 18:33:57.925497+00:00,"{'features': [4.4, 3.0, 2.5, 1.2]}"
0,0.6069501987129464,,2026-07-01 18:33:57.840060+00:00,"{'features': [7.3, 3.9, 1.7, 0.3]}"
2,0.8592715937355594,,2026-07-01 18:33:57.693058+00:00,"{'features': [6.1, 3.6, 4.9, 2.2]}"
0,0.9408978670181843,,2026-07-01 18:33:57.607229+00:00,"{'features': [5.3, 3.9, 3.7, 0.2]}"
1,0.9921750006937426,,2026-07-01 18:33:57.523395+00:00,"{'features': [6.9, 2.1, 1.4, 1.1]}"
1,0.4822082318714777,,2026-07-01 18:33:57.439032+00:00,"{'features': [4.4, 2.7, 2.6, 2.1]}"
1,0.9467911749215288,,2026-07-01 18:33:57.356324+00:00,"{'features': [5.2, 2.1, 3.4, 0.6]}"
2,0.9218210358479585,,2026-07-01 18:33:57.271259+00:00,"{'features': [7.1, 3.2, 5.5, 2.1]}"
1,0.9610835515143404,,2026-07-01 18:33:57.186387+00:00,"{'features': [5.7, 3.0, 6.8, 0.1]}"
0,0.5012071445540838,,2026-07-01 18:33:57.100170+00:00,"{'features': [6.9, 4.2, 4.4, 0.1]}"
1,0.7258781116726097,,2026-07-01 18:33:57.015593+00:00,"{'features': [4.8, 3.2, 6.3, 0.9]}"
0,0.853672107062059,,2026-07-01 18:33:56.932393+00:00,"{'features': [6.6, 4.1, 1.6, 1.0]}"
1,0.9586358859036858,,2026-07-01 18:33:56.849359+00:00,"{'features': [6.8, 2.4, 2.6, 1.5]}"
0,0.9425380351535944,,2026-07-01 18:33:56.764300+00:00,"{'features': [4.5, 3.9, 3.3, 1.8]}"
1,0.9950366756979547,,2026-07-01 18:33:56.682209+00:00,"{'features': [6.9, 2.2, 3.0, 0.6]}"
1,0.9205528782688919,,2026-07-01 18:33:56.600479+00:00,"{'features': [6.5, 2.5, 1.5, 0.5]}"
1,0.9871396210788793,,2026-07-01 18:33:56.533012+00:00,"{'features': [6.2, 2.0, 2.8, 0.3]}"
1,0.9820945703611617,,2026-07-01 18:33:56.466112+00:00,"{'features': [6.4, 2.1, 1.4, 1.1]}"
1,0.523385312384417,,2026-07-01 18:33:56.399379+00:00,"{'features': [6.7, 4.0, 2.0, 1.9]}"
0,0.9514130399351525,,2026-07-01 18:33:56.317597+00:00,"{'features': [4.9, 3.7, 1.6, 1.8]}"
0,0.9903733235361801,,2026-07-01 18:33:56.248015+00:00,"{'features': [5.9, 4.1, 1.1, 0.1]}"
2,0.5976573459443367,,2026-07-01 18:33:56.163726+00:00,"{'features': [7.1, 3.6, 3.4, 2.3]}"
1,0.9701058098193385,,2026-07-01 18:33:56.079103+00:00,"{'features': [7.5, 3.0, 1.0, 1.6]}"
1,0.9269417163541641,,2026-07-01 18:33:55.997483+00:00,"{'features': [5.5, 2.3, 5.1, 0.9]}"
1,0.9135827164240548,,2026-07-01 18:33:55.912334+00:00,"{'features': [7.8, 3.4, 5.2, 1.1]}"
2,0.7464805575975564,,2026-07-01 18:33:55.826064+00:00,"{'features': [7.7, 2.0, 5.8, 1.5]}"
1,0.9202990345742672,,2026-07-01 18:33:55.742027+00:00,"{'features': [6.7, 3.6, 4.9, 1.0]}"
1,0.9449035170384543,,2026-07-01 18:33:55.660452+00:00,"{'features': [7.2, 3.6, 4.2, 0.6]}"
1,0.8590181759054473,,2026-07-01 18:33:55.572309+00:00,"{'features': [6.8, 3.0, 2.6, 1.9]}"
1,0.9010675916712959,,2026-07-01 18:33:55.473821+00:00,"{'features': [6.5, 3.8, 6.0, 0.5]}"
1,0.8144452938996498,,2026-07-01 18:33:55.387012+00:00,"{'features': [5.1, 2.4, 2.6, 1.8]}"
1,0.6859296468999109,,2026-07-01 18:33:55.306206+00:00,"{'features': [5.0, 3.2, 6.0, 0.1]}"
0,0.9057803891276286,,2026-07-01 18:33:55.220821+00:00,"{'features': [5.4, 4.3, 4.3, 1.1]}"
1,0.8210501593159594,,2026-07-01 18:33:55.121279+00:00,"{'features': [7.6, 3.9, 1.5, 2.3]}"
1,0.8831692483813669,,2026-07-01 18:33:55.034075+00:00,"{'features': [6.5, 2.5, 2.9, 1.7]}"
1,0.91995564793791,,2026-07-01 18:33:54.943535+00:00,"{'features': [7.5, 4.0, 4.0, 1.1]}"
1,0.9891322115883483,,2026-07-01 18:33:54.801546+00:00,"{'features': [7.4, 2.4, 6.4, 0.1]}"
1,0.8173057080305952,,2026-07-01 18:33:54.714168+00:00,"{'features': [6.1, 2.9, 2.5, 0.7]}"
0,0.6902642984123267,,2026-07-01 18:33:54.629940+00:00,"{'features': [5.5, 3.8, 4.2, 0.9]}"
1,0.883582850060229,,2026-07-01 18:33:54.544286+00:00,"{'features': [5.3, 2.5, 2.9, 1.3]}"
1,0.794914315988883,,2026-07-01 18:33:54.445382+00:00,"{'features': [5.6, 3.1, 4.0, 1.5]}"
1,0.749873159046705,,2026-07-01 18:33:54.344482+00:00,"{'features': [6.9, 2.6, 5.1, 1.3]}"
2,0.9845479398700887,,2026-07-01 18:33:54.243586+00:00,"{'features': [5.5, 2.9, 6.7, 2.1]}"
1,0.9971301207742045,,2026-07-01 18:33:54.157373+00:00,"{'features': [7.0, 2.1, 3.3, 0.3]}"
2,0.8790943076166376,,2026-07-01 18:33:54.058423+00:00,"{'features': [7.5, 3.0, 5.0, 2.1]}"
1,0.9941958261558173,,2026-07-01 18:33:53.956393+00:00,"{'features': [7.8, 2.6, 2.1, 1.1]}"
0,0.6474491699281552,,2026-07-01 18:33:53.872163+00:00,"{'features': [4.7, 2.5, 1.6, 0.9]}"
2,0.8270062861592076,,2026-07-01 18:33:53.772682+00:00,"{'features': [5.2, 2.9, 4.0, 2.3]}"
1,0.9425708630425319,,2026-07-01 18:33:53.693940+00:00,"{'features': [7.3, 4.0, 5.5, 0.7]}"
1,0.6989727421244031,,2026-07-01 18:33:53.618431+00:00,"{'features': [5.4, 2.5, 5.6, 1.2]}"
1,0.8440230278786226,,2026-07-01 18:33:53.539334+00:00,"{'features': [4.6, 2.2, 3.5, 0.8]}"
0,0.9897408292527735,,2026-07-01 18:33:53.460481+00:00,"{'features': [4.7, 4.2, 3.2, 0.9]}"
0,0.8158479610924749,,2026-07-01 18:33:53.398281+00:00,"{'features': [5.9, 3.8, 1.9, 1.4]}"
1,0.8254430789268337,,2026-07-01 18:33:53.321245+00:00,"{'features': [6.8, 2.2, 2.1, 2.0]}"
1,0.7532414135436113,,2026-07-01 18:33:53.258893+00:00,"{'features': [6.0, 3.8, 5.9, 0.4]}"
1,0.9926375180206929,,2026-07-01 18:33:53.182401+00:00,"{'features': [7.7, 2.5, 2.9, 1.0]}"
1,0.5382746363036176,,2026-07-01 18:33:53.107054+00:00,"{'features': [6.1, 3.7, 2.5, 1.8]}"
1,0.9648419360008986,,2026-07-01 18:33:53.029861+00:00,"{'features': [5.6, 2.0, 3.1, 0.2]}"
1,0.9221300824713158,,2026-07-01 18:33:52.950110+00:00,"{'features': [7.5, 4.3, 6.7, 0.7]}"
2,0.583038504528239,,2026-07-01 18:33:52.874415+00:00,"{'features': [6.4, 4.1, 3.5, 2.4]}"
1,0.7508647824958617,,2026-07-01 18:33:52.797204+00:00,"{'features': [5.8, 3.0, 2.0, 1.6]}"
0,0.4511169250789979,,2026-07-01 18:33:52.715353+00:00,"{'features': [5.8, 4.3, 3.7, 2.3]}"
1,0.915995698672604,,2026-07-01 18:33:52.628346+00:00,"{'features': [6.8, 4.0, 6.6, 0.6]}"
1,0.7999486567292997,,2026-07-01 18:33:52.494608+00:00,"{'features': [6.2, 3.5, 4.3, 0.7]}"
2,0.6660230397370076,,2026-07-01 18:33:52.410526+00:00,"{'features': [4.4, 2.3, 4.7, 1.8]}"
0,0.7394654211917374,,2026-07-01 18:33:52.327502+00:00,"{'features': [5.5, 4.1, 4.0, 1.6]}"
1,0.6387683443058418,,2026-07-01 18:33:52.243346+00:00,"{'features': [6.9, 3.7, 1.0, 1.9]}"
1,0.9893843542646716,,2026-07-01 18:33:52.143813+00:00,"{'features': [7.4, 2.9, 3.2, 0.8]}"
1,0.6691955064439151,,2026-07-01 18:33:52.057800+00:00,"{'features': [4.6, 2.1, 1.5, 1.2]}"
1,0.9211062911639745,,2026-07-01 18:33:51.972138+00:00,"{'features': [7.4, 3.3, 1.1, 1.5]}"
1,0.8583505026111485,,2026-07-01 18:33:51.887685+00:00,"{'features': [4.5, 2.0, 2.7, 1.2]}"
1,0.8580137327493359,,2026-07-01 18:33:51.738235+00:00,"{'features': [4.4, 2.6, 6.1, 0.5]}"
2,0.9663235244893722,,2026-07-01 18:33:51.639938+00:00,"{'features': [4.3, 2.6, 5.6, 2.2]}"
0,0.6726303806662334,,2026-07-01 18:33:51.551900+00:00,"{'features': [5.5, 3.6, 1.8, 2.2]}"
0,0.7312945367616082,,2026-07-01 18:33:51.469345+00:00,"{'features': [4.4, 2.9, 1.3, 2.3]}"
1,0.9761717675740792,,2026-07-01 18:33:51.370534+00:00,"{'features': [7.1, 2.5, 1.7, 1.6]}"
2,0.6972353687150478,,2026-07-01 18:33:51.284356+00:00,"{'features': [5.7, 2.5, 6.6, 1.3]}"
1,0.9497519291450095,,2026-07-01 18:33:51.183993+00:00,"{'features': [5.4, 2.1, 3.0, 0.6]}"
1,0.8727991239258559,,2026-07-01 18:33:51.099724+00:00,"{'features': [5.7, 2.6, 1.9, 1.5]}"
1,0.6883738835817366,,2026-07-01 18:33:51.017784+00:00,"{'features': [5.9, 2.9, 6.2, 1.1]}"
1,0.9984716851823998,,2026-07-01 18:33:50.934884+00:00,"{'features': [7.7, 2.0, 1.8, 0.4]}"
2,0.9866962394860174,,2026-07-01 18:33:50.852095+00:00,"{'features': [6.0, 3.3, 6.0, 2.4]}"
1,0.7903587910424551,,2026-07-01 18:33:50.766523+00:00,"{'features': [7.3, 3.7, 1.7, 1.3]}"
1,0.7991710984330908,,2026-07-01 18:33:50.679501+00:00,"{'features': [5.8, 2.7, 3.1, 1.8]}"
1,0.9260672409187641,,2026-07-01 18:33:50.595081+00:00,"{'features': [7.4, 3.8, 5.5, 1.0]}"
0,0.7174984728230653,,2026-07-01 18:33:50.510884+00:00,"{'features': [4.4, 2.6, 1.1, 1.8]}"
2,0.9730766926656543,,2026-07-01 18:33:50.427501+00:00,"{'features': [7.4, 2.3, 5.2, 2.3]}"
0,0.5525613104939189,,2026-07-01 18:33:50.342756+00:00,"{'features': [6.2, 3.7, 2.3, 1.4]}"
1,0.9621424476790376,,2026-07-01 18:33:50.259769+00:00,"{'features': [7.3, 2.2, 4.9, 0.8]}"
2,0.9904239088762493,,2026-07-01 18:33:50.171129+00:00,"{'features': [7.0, 3.5, 6.7, 2.3]}"
0,0.9697773279703991,,2026-07-01 18:33:50.048126+00:00,"{'features': [4.6, 4.0, 2.6, 1.9]}"
0,0.921855933332938,,2026-07-01 18:33:49.960353+00:00,"{'features': [4.6, 4.0, 4.5, 1.3]}"
1,0.8516741044324627,,2026-07-01 18:33:49.876261+00:00,"{'features': [5.3, 2.8, 4.7, 1.2]}"
2,0.9568930032266553,,2026-07-01 18:33:49.792533+00:00,"{'features': [6.6, 2.7, 4.7, 2.4]}"
2,0.9699801808278921,,2026-07-01 18:33:49.709883+00:00,"{'features': [5.3, 3.3, 6.4, 2.1]}"
1,0.7333060532769192,,2026-07-01 18:33:49.624568+00:00,"{'features': [5.7, 2.8, 1.9, 2.2]}"
0,0.8508097777818117,,2026-07-01 18:33:49.542587+00:00,"{'features': [5.4, 3.8, 2.6, 1.5]}"
0,0.8856991880787364,,2026-07-01 18:33:49.459181+00:00,"{'features': [4.8, 3.9, 3.9, 1.5]}"
1,0.7822614378549806,,2026-07-01 18:33:49.373246+00:00,"{'features': [5.9, 2.8, 2.6, 0.5]}"
2,0.9424776181679339,,2026-07-01 18:33:49.290513+00:00,"{'features': [4.3, 2.3, 4.3, 2.4]}"
1,0.6041164312888722,,2026-07-01 18:33:49.206545+00:00,"{'features': [5.2, 2.3, 3.4, 1.9]}"
0,0.8654187028140664,,2026-07-01 18:33:49.122807+00:00,"{'features': [5.6, 4.1, 3.6, 1.1]}"
1,0.8251786138067492,,2026-07-01 18:33:49.041300+00:00,"{'features': [7.2, 3.6, 2.2, 1.0]}"
2,0.9465715179987918,,2026-07-01 18:33:48.956714+00:00,"{'features': [7.3, 2.8, 5.6, 2.1]}"
1,0.9873497497297643,,2026-07-01 18:33:48.869576+00:00,"{'features': [7.1, 2.7, 6.3, 0.2]}"
1,0.8786106959449016,,2026-07-01 18:33:48.786253+00:00,"{'features': [7.4, 2.6, 3.7, 1.5]}"
1,0.9511147026832385,,2026-07-01 18:33:48.704074+00:00,"{'features': [6.5, 2.4, 3.8, 1.2]}"
1,0.8957356070636989,,2026-07-01 18:33:48.618964+00:00,"{'features': [6.7, 4.1, 6.7, 0.5]}"
0,0.953233396311514,,2026-07-01 18:33:48.533987+00:00,"{'features': [5.2, 3.8, 2.4, 0.9]}"
0,0.8918680650025034,,2026-07-01 18:33:48.450364+00:00,"{'features': [5.4, 4.3, 4.6, 1.0]}"
1,0.9237715305298698,,2026-07-01 18:33:48.365303+00:00,"{'features': [6.8, 3.0, 1.3, 1.7]}"
1,0.5478708904367974,,2026-07-01 18:33:48.281489+00:00,"{'features': [5.7, 3.5, 4.7, 0.2]}"
0,0.6855813793003643,,2026-07-01 18:33:48.181099+00:00,"{'features': [4.4, 2.5, 3.1, 0.1]}"
1,0.9698195006323875,,2026-07-01 18:33:48.097824+00:00,"{'features': [7.4, 3.9, 6.4, 0.4]}"
1,0.8635259923490403,,2026-07-01 18:33:48.011531+00:00,"{'features': [4.4, 2.4, 5.2, 0.6]}"
1,0.6310153349567778,,2026-07-01 18:33:47.926934+00:00,"{'features': [4.4, 2.1, 2.9, 0.3]}"
1,0.8975529845782593,,2026-07-01 18:33:47.842654+00:00,"{'features': [7.5, 4.3, 5.5, 0.4]}"
2,0.903085017981597,,2026-07-01 18:33:47.759194+00:00,"{'features': [6.3, 2.2, 6.5, 1.6]}"
0,0.7483955036542512,,2026-07-01 18:33:47.675199+00:00,"{'features': [6.7, 3.6, 1.5, 0.1]}"
1,0.8838039944046071,,2026-07-01 18:33:47.587999+00:00,"{'features': [6.5, 3.5, 4.2, 1.3]}"
1,0.9331471634433124,,2026-07-01 18:33:47.490905+00:00,"{'features': [6.7, 3.5, 4.6, 0.9]}"
0,0.5938067364957352,,2026-07-01 18:33:47.403897+00:00,"{'features': [5.8, 4.3, 4.5, 1.7]}"
2,0.5816083613876055,,2026-07-01 18:33:47.321524+00:00,"{'features': [7.6, 2.8, 5.3, 1.6]}"
1,0.8402694300971627,,2026-07-01 18:33:47.239068+00:00,"{'features': [7.6, 3.9, 2.0, 1.4]}"
2,0.8551564831330313,,2026-07-01 18:33:47.142948+00:00,"{'features': [5.2, 2.1, 6.1, 1.6]}"
2,0.9786869254401288,,2026-07-01 18:33:44.168269+00:00,"{'features': [6.7, 2.6, 6.6, 2.0]}"
2,0.9653677973991858,,2026-07-01 18:33:44.083017+00:00,"{'features': [6.3, 2.3, 5.7, 2.1]}"
1,0.9326959429043488,,2026-07-01 18:33:44.000721+00:00,"{'features': [5.8, 2.3, 1.4, 1.6]}"
1,0.7728927657171696,,2026-07-01 18:33:43.901218+00:00,"{'features': [5.8, 3.4, 4.1, 1.3]}"
1,0.7948441453913678,,2026-07-01 18:33:43.800005+00:00,"{'features': [6.2, 2.9, 1.3, 2.3]}"
1,0.846541144649255,,2026-07-01 18:33:43.714323+00:00,"{'features': [7.3, 2.7, 5.7, 1.0]}"
2,0.9901037743613442,,2026-07-01 18:33:43.628465+00:00,"{'features': [6.9, 3.1, 6.8, 2.2]}"
1,0.6148296375682801,,2026-07-01 18:33:43.527720+00:00,"{'features': [4.4, 2.5, 2.9, 1.9]}"
0,0.986387612967254,,2026-07-01 18:33:43.429432+00:00,"{'features': [4.9, 4.2, 3.2, 0.8]}"
1,0.9342559381160417,,2026-07-01 18:33:43.327544+00:00,"{'features': [6.2, 3.0, 4.7, 0.1]}"
1,0.853728605813365,,2026-07-01 18:33:43.244814+00:00,"{'features': [6.2, 2.4, 5.5, 1.0]}"
1,0.9990723261790581,,2026-07-01 18:33:43.161112+00:00,"{'features': [7.6, 2.0, 3.2, 0.1]}"
0,0.9974133533090798,,2026-07-01 18:33:43.075478+00:00,"{'features': [4.3, 4.1, 2.7, 0.5]}"
0,0.8906313668420697,,2026-07-01 18:33:42.990859+00:00,"{'features': [4.7, 3.3, 2.0, 1.5]}"
1,0.6750583617449285,,2026-07-01 18:33:42.921897+00:00,"{'features': [6.6, 3.3, 2.7, 0.1]}"
0,0.7585614486431672,,2026-07-01 18:33:42.840959+00:00,"{'features': [4.5, 2.2, 1.4, 0.1]}"
1,0.742697486105786,,2026-07-01 18:33:42.771705+00:00,"{'features': [5.0, 2.2, 1.6, 2.2]}"
1,0.9940943835555124,,2026-07-01 18:33:42.690077+00:00,"{'features': [7.2, 2.8, 4.7, 0.1]}"
0,0.5841450457866907,,2026-07-01 18:33:42.604689+00:00,"{'features': [4.4, 2.3, 2.5, 0.4]}"
1,0.8566004268110933,,2026-07-01 18:33:42.520888+00:00,"{'features': [5.5, 3.1, 5.3, 0.4]}"
1,0.9357839154649885,,2026-07-01 18:33:42.439378+00:00,"{'features': [7.0, 3.2, 2.2, 1.3]}"
1,0.993079452236344,,2026-07-01 18:33:42.356096+00:00,"{'features': [7.0, 2.0, 1.1, 0.8]}"
1,0.8385119260092505,,2026-07-01 18:33:42.224246+00:00,"{'features': [5.8, 2.1, 3.0, 1.7]}"
1,0.9394487468578573,,2026-07-01 18:33:42.142163+00:00,"{'features': [7.2, 3.2, 5.1, 1.0]}"
0,0.5767354638640272,,2026-07-01 18:33:42.040462+00:00,"{'features': [6.2, 3.7, 1.4, 2.0]}"
1,0.9077257066870439,,2026-07-01 18:33:41.955596+00:00,"{'features': [6.8, 3.2, 2.4, 1.1]}"
2,0.9918521824789257,,2026-07-01 18:33:41.870514+00:00,"{'features': [6.3, 2.7, 6.4, 2.3]}"
1,0.9125214309625672,,2026-07-01 18:33:41.787364+00:00,"{'features': [5.7, 3.2, 5.9, 0.5]}"
1,0.6588949136041985,,2026-07-01 18:33:41.719630+00:00,"{'features': [5.5, 2.9, 2.4, 1.1]}"
2,0.9490770199017229,,2026-07-01 18:33:41.637095+00:00,"{'features': [4.6, 2.1, 5.3, 2.1]}"
1,0.9902132216333771,,2026-07-01 18:33:41.551285+00:00,"{'features': [7.8, 3.0, 5.9, 0.3]}"
0,0.6844354950475964,,2026-07-01 18:33:41.481610+00:00,"{'features': [4.7, 3.2, 3.5, 1.2]}"
2,0.98743856658216,,2026-07-01 18:33:41.398789+00:00,"{'features': [6.1, 3.5, 6.5, 2.3]}"
2,0.989257334144954,,2026-07-01 18:33:41.315999+00:00,"{'features': [5.1, 2.8, 6.6, 2.2]}"
1,0.8523564135298877,,2026-07-01 18:33:41.229366+00:00,"{'features': [5.5, 2.3, 2.0, 0.7]}"
0,0.9971351776357857,,2026-07-01 18:33:41.145838+00:00,"{'features': [4.7, 4.2, 2.4, 0.4]}"
1,0.590654761019526,,2026-07-01 18:33:41.061015+00:00,"{'features': [5.4, 3.1, 2.3, 1.7]}"
1,0.531360340110243,,2026-07-01 18:33:40.978409+00:00,"{'features': [6.2, 3.9, 3.2, 1.6]}"
1,0.7526353385529647,,2026-07-01 18:33:40.897907+00:00,"{'features': [6.7, 3.8, 3.8, 0.8]}"
0,0.7137088886162678,,2026-07-01 18:33:40.810719+00:00,"{'features': [7.0, 4.2, 1.5, 1.4]}"
1,0.7224424037193606,,2026-07-01 18:33:40.726654+00:00,"{'features': [5.3, 2.5, 3.0, 1.9]}"
0,0.9304394137009743,,2026-07-01 18:33:40.641934+00:00,"{'features': [5.0, 3.9, 2.2, 2.0]}"
1,0.48874394975927044,,2026-07-01 18:33:40.559374+00:00,"{'features': [6.8, 4.3, 6.2, 1.5]}"
2,0.4870943293330023,,2026-07-01 18:33:40.477781+00:00,"{'features': [6.5, 3.5, 2.7, 2.4]}"
1,0.9399384173270785,,2026-07-01 18:33:40.394403+00:00,"{'features': [6.8, 3.3, 4.4, 0.2]}"
1,0.5559465833798591,,2026-07-01 18:33:40.309143+00:00,"{'features': [4.5, 2.8, 3.4, 1.5]}"
1,0.9326974363603,,2026-07-01 18:33:40.222343+00:00,"{'features': [7.8, 3.5, 1.0, 2.1]}"
2,0.8095238557412852,,2026-07-01 18:33:40.139560+00:00,"{'features': [7.1, 2.1, 6.5, 1.4]}"
1,0.9925314440510782,,2026-07-01 18:33:40.055040+00:00,"{'features': [7.4, 2.7, 3.3, 0.8]}"
1,0.9745797773087049,,2026-07-01 18:33:39.970587+00:00,"{'features': [7.6, 3.5, 3.8, 1.0]}"
2,0.6576173466521101,,2026-07-01 18:33:39.886733+00:00,"{'features': [7.0, 4.3, 5.4, 1.9]}"
0,0.6075894117562939,,2026-07-01 18:33:39.804183+00:00,"{'features': [5.0, 2.4, 1.4, 0.4]}"
1,0.9958639445569837,,2026-07-01 18:33:39.718424+00:00,"{'features': [7.2, 2.5, 4.6, 0.3]}"
1,0.7765780601752184,,2026-07-01 18:33:39.633728+00:00,"{'features': [7.8, 2.7, 3.3, 1.8]}"
0,0.8596390005035152,,2026-07-01 18:33:39.547979+00:00,"{'features': [5.8, 3.5, 2.1, 0.3]}"
0,0.9161214087803676,,2026-07-01 18:33:39.464410+00:00,"{'features': [6.3, 4.3, 3.3, 0.2]}"
1,0.9375011890786953,,2026-07-01 18:33:39.379547+00:00,"{'features': [7.6, 2.2, 2.9, 1.5]}"
1,0.9813300086517378,,2026-07-01 18:33:39.296672+00:00,"{'features': [6.8, 3.1, 5.8, 0.4]}"
1,0.6660234099604346,,2026-07-01 18:33:39.198817+00:00,"{'features': [7.2, 4.0, 2.5, 2.3]}"
1,0.9274476546886572,,2026-07-01 18:33:39.129385+00:00,"{'features': [6.8, 2.0, 5.0, 0.9]}"
1,0.7941993572931925,,2026-07-01 18:33:39.045916+00:00,"{'features': [6.6, 3.5, 2.3, 2.0]}"
0,0.6971566287030715,,2026-07-01 18:33:38.961822+00:00,"{'features': [4.4, 3.4, 4.9, 1.1]}"
0,0.8760053692926659,,2026-07-01 18:33:38.892594+00:00,"{'features': [5.6, 3.9, 3.3, 0.7]}"
1,0.5751860466349206,,2026-07-01 18:33:38.825575+00:00,"{'features': [4.7, 2.5, 2.5, 1.0]}"
0,0.9270978121996932,,2026-07-01 18:33:38.741529+00:00,"{'features': [5.2, 3.5, 2.5, 0.4]}"
2,0.9408794015006757,,2026-07-01 18:33:38.657152+00:00,"{'features': [6.7, 3.4, 6.2, 2.0]}"
2,0.5557148539165733,,2026-07-01 18:33:38.575875+00:00,"{'features': [7.1, 3.6, 6.7, 1.3]}"
2,0.6708189320204028,,2026-07-01 18:33:38.490906+00:00,"{'features': [4.3, 2.6, 4.6, 1.9]}"
0,0.4409735165396018,,2026-07-01 18:33:38.408052+00:00,"{'features': [4.7, 3.3, 3.5, 2.0]}"
1,0.7530771338385347,,2026-07-01 18:33:38.324075+00:00,"{'features': [7.8, 2.6, 6.8, 0.8]}"
1,0.7101041168172402,,2026-07-01 18:33:38.235480+00:00,"{'features': [7.4, 2.4, 4.8, 1.4]}"
2,0.7574069645022772,,2026-07-01 18:33:38.151894+00:00,"{'features': [4.3, 2.9, 4.2, 2.2]}"
1,0.9971249357780094,,2026-07-01 18:33:38.068853+00:00,"{'features': [7.8, 2.1, 4.8, 0.2]}"
0,0.9009003601217316,,2026-07-01 18:33:37.984467+00:00,"{'features': [5.3, 3.8, 4.1, 0.1]}"
1,0.5384025409943749,,2026-07-01 18:33:37.901512+00:00,"{'features': [6.6, 3.5, 2.0, 0.7]}"
0,0.5186619999645758,,2026-07-01 18:33:37.816171+00:00,"{'features': [4.7, 2.8, 3.9, 0.4]}"
0,0.9472593974648067,,2026-07-01 18:33:37.729940+00:00,"{'features': [5.0, 3.9, 3.6, 0.7]}"
1,0.7305313559704426,,2026-07-01 18:33:37.644681+00:00,"{'features': [6.1, 3.0, 2.8, 0.3]}"
0,0.9907585288089836,,2026-07-01 18:33:37.561126+00:00,"{'features': [4.5, 3.7, 1.5, 1.1]}"
1,0.5996874956277591,,2026-07-01 18:33:37.478731+00:00,"{'features': [6.3, 4.1, 5.6, 0.3]}"
1,0.9962643296171084,,2026-07-01 18:33:37.392903+00:00,"{'features': [7.7, 2.3, 1.3, 0.9]}"
1,0.9476854331545483,,2026-07-01 18:33:37.308607+00:00,"{'features': [7.1, 2.1, 6.5, 0.4]}"
1,0.930705220259068,,2026-07-01 18:33:37.224795+00:00,"{'features': [7.3, 2.9, 1.8, 0.1]}"
2,0.6557366456834951,,2026-07-01 18:33:37.138949+00:00,"{'features': [5.7, 3.4, 5.6, 1.7]}"
2,0.9936821998442451,,2026-07-01 18:33:37.053751+00:00,"{'features': [4.5, 3.2, 6.6, 2.4]}"
0,0.9752039501300922,,2026-07-01 18:33:36.976369+00:00,"{'features': [5.4, 4.1, 3.3, 0.1]}"
0,0.8923127698095505,,2026-07-01 18:33:36.895665+00:00,"{'features': [6.3, 4.3, 3.1, 0.6]}"
1,0.8681046583716565,,2026-07-01 18:33:36.816843+00:00,"{'features': [4.9, 2.2, 2.8, 1.0]}"
1,0.9944078167478986,,2026-07-01 18:33:36.739353+00:00,"{'features': [6.7, 2.5, 5.4, 0.1]}"
1,0.9398512536162539,,2026-07-01 18:33:36.662563+00:00,"{'features': [6.5, 2.0, 1.7, 1.8]}"
2,0.6691554092392045,,2026-07-01 18:33:36.585992+00:00,"{'features': [7.5, 2.1, 2.8, 2.3]}"
1,0.9909439763004206,,2026-07-01 18:33:36.508624+00:00,"{'features': [6.4, 2.0, 2.8, 0.9]}"
1,0.9963870865486616,,2026-07-01 18:33:36.432778+00:00,"{'features': [7.8, 2.2, 1.7, 1.1]}"
1,0.8747139165398166,,2026-07-01 18:33:36.356243+00:00,"{'features': [7.4, 3.6, 1.1, 2.1]}"
2,0.9573982205143405,,2026-07-01 18:33:36.278042+00:00,"{'features': [7.6, 2.1, 5.4, 2.1]}"
